Run,Assay Type,BioProject,BioSample,Center Name,common_name,Consent,ENA-FIRST-PUBLIC (run),ena_first_public,ENA-LAST-UPDATE (run),ena_last_update,Experiment,external_id,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,sample_name,SRA_accession,SRA Study,Submitter_Id,Title,population,collection_year,AvgSpotLen,Bases,Bytes,DATASTORE filetype,DATASTORE provider,DATASTORE region
ERR5100705,WGS,PRJEB42417,SAMEA7819089,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-14,ERX4906425,SAMEA7819089,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:22Z,2021-01-14T13:54:24Z,public,Illumina HiSeq 3000,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7819089,r61_l7_S49,ERS5566293,ERP126269,r61_l7_S49,r61_l7_S49,MISJ,2016,294,2462891547,1097490368,"fastq,sra","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1"
ERR5100706,WGS,PRJEB42417,SAMEA7819080,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-14,ERX4906426,SAMEA7819080,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:22Z,2021-01-14T13:54:23Z,public,Illumina HiSeq 3000,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7819080,r61_l7_S3,ERS5566284,ERP126269,r61_l7_S3,r61_l7_S3,MISJ,2015,295,3602194204,1546320017,"fastq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US"
ERR5100707,WGS,PRJEB42417,SAMEA7819118,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-14,ERX4906427,SAMEA7819118,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:22Z,2021-01-14T13:54:25Z,public,Illumina HiSeq 3000,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7819118,r64_l8_G1_OH14PR27,ERS5566322,ERP126269,r64_l8_G1_OH14PR27,r64_l8_G1_OH14PR27,OHPR,2014,285,1102740844,468987363,"sra,fastq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1"
ERR5100708,WGS,PRJEB42417,SAMEA7819136,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-14,ERX4906428,SAMEA7819136,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:23Z,2021-01-14T13:54:27Z,public,Illumina HiSeq 3000,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7819136,r64_l8_OH16PR007,ERS5566340,ERP126269,r64_l8_OH16PR007,r64_l8_OH16PR007,OHPR,2016,264,221290912,91326032,"sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public"
ERR5100709,WGS,PRJEB42417,SAMEA7819130,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-14,ERX4906429,SAMEA7819130,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:22Z,2021-01-14T13:54:26Z,public,Illumina HiSeq 3000,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7819130,r64_l8_OH15PR68,ERS5566334,ERP126269,r64_l8_OH15PR68,r64_l8_OH15PR68,OHPR,2015,277,571129228,245813094,"fastq,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public"
ERR5100710,WGS,PRJEB42417,SAMEA7819128,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-14,ERX4906430,SAMEA7819128,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:22Z,2021-01-14T13:54:26Z,public,Illumina HiSeq 3000,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7819128,r64_l8_OH15PR64,ERS5566332,ERP126269,r64_l8_OH15PR64,r64_l8_OH15PR64,OHPR,2015,290,837038366,362244237,"fastq,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public"
ERR5100711,WGS,PRJEB42417,SAMEA7819102,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-14,ERX4906431,SAMEA7819102,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:22Z,2021-01-14T13:54:24Z,public,Illumina HiSeq 3000,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7819102,r61_l7_S6,ERS5566306,ERP126269,r61_l7_S6,r61_l7_S6,MISJ,2015,295,2832543403,1216236628,"fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1"
ERR5100712,WGS,PRJEB42417,SAMEA7819123,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-14,ERX4906432,SAMEA7819123,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:22Z,2021-01-14T13:54:26Z,public,Illumina HiSeq 3000,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7819123,r64_l8_OH15PR30,ERS5566327,ERP126269,r64_l8_OH15PR30,r64_l8_OH15PR30,OHPR,2015,295,1828937653,812687040,"sra,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US"
ERR5100713,WGS,PRJEB42417,SAMEA7819137,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-14,ERX4906433,SAMEA7819137,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:23Z,2021-01-14T13:54:27Z,public,Illumina HiSeq 3000,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7819137,r64_l8_OH16PR015,ERS5566341,ERP126269,r64_l8_OH16PR015,r64_l8_OH16PR015,OHPR,2016,288,754880453,326722943,"fastq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US"
ERR5100714,WGS,PRJEB42417,SAMEA7819116,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-14,ERX4906434,SAMEA7819116,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:22Z,2021-01-14T13:54:25Z,public,Illumina HiSeq 3000,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7819116,r64_l8_G1_OH14PR22,ERS5566320,ERP126269,r64_l8_G1_OH14PR22,r64_l8_G1_OH14PR22,OHPR,2014,293,2459899366,1049469719,"sra,fastq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1"
ERR5100715,WGS,PRJEB42417,SAMEA7819104,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-14,ERX4906435,SAMEA7819104,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:22Z,2021-01-14T13:54:25Z,public,Illumina HiSeq 3000,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7819104,r61_l7_S8,ERS5566308,ERP126269,r61_l7_S8,r61_l7_S8,MISJ,2015,296,3430133121,1521825386,"fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US"
ERR5100716,WGS,PRJEB42417,SAMEA7819134,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-14,ERX4906436,SAMEA7819134,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:22Z,2021-01-14T13:54:27Z,public,Illumina HiSeq 3000,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7819134,r64_l8_OH16PR001,ERS5566338,ERP126269,r64_l8_OH16PR001,r64_l8_OH16PR001,OHPR,2016,289,1690520573,731691625,"fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US"
ERR5100717,WGS,PRJEB42417,SAMEA7819103,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-14,ERX4906437,SAMEA7819103,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:22Z,2021-01-14T13:54:24Z,public,Illumina HiSeq 3000,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7819103,r61_l7_S7,ERS5566307,ERP126269,r61_l7_S7,r61_l7_S7,MISJ,2015,295,3180390700,1369012174,"fastq,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1"
ERR5100718,WGS,PRJEB42417,SAMEA7819112,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-14,ERX4906438,SAMEA7819112,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:22Z,2021-01-14T13:54:25Z,public,Illumina HiSeq 3000,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7819112,r64_l8_G1_OH14PR12,ERS5566316,ERP126269,r64_l8_G1_OH14PR12,r64_l8_G1_OH14PR12,OHPR,2014,293,3409685687,1466896883,"fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US"
ERR5100719,WGS,PRJEB42417,SAMEA7819135,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-14,ERX4906439,SAMEA7819135,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:23Z,2021-01-14T13:54:27Z,public,Illumina HiSeq 3000,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7819135,r64_l8_OH16PR005,ERS5566339,ERP126269,r64_l8_OH16PR005,r64_l8_OH16PR005,OHPR,2016,286,1619165087,680554257,"sra,fastq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1"
ERR5100720,WGS,PRJEB42417,SAMEA7819105,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-14,ERX4906440,SAMEA7819105,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:22Z,2021-01-14T13:54:25Z,public,Illumina HiSeq 3000,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7819105,r61_l7_S9,ERS5566309,ERP126269,r61_l7_S9,r61_l7_S9,MISJ,2015,294,3266639380,1443562197,"sra,fastq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1"
ERR5100721,WGS,PRJEB42417,SAMEA7819143,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-14,ERX4906441,SAMEA7819143,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:23Z,2021-01-14T13:54:27Z,public,Illumina HiSeq 3000,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7819143,r64_l8_OH16PR033,ERS5566347,ERP126269,r64_l8_OH16PR033,r64_l8_OH16PR033,OHPR,2016,287,884328712,375576117,"fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1"
ERR5100722,WGS,PRJEB42417,SAMEA7819131,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-14,ERX4906442,SAMEA7819131,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:22Z,2021-01-14T13:54:26Z,public,Illumina HiSeq 3000,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7819131,r64_l8_OH15PR75,ERS5566335,ERP126269,r64_l8_OH15PR75,r64_l8_OH15PR75,OHPR,2015,293,2635927992,1135900007,"fastq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US"
ERR5100723,WGS,PRJEB42417,SAMEA7819122,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-14,ERX4906443,SAMEA7819122,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:22Z,2021-01-14T13:54:26Z,public,Illumina HiSeq 3000,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7819122,r64_l8_OH15PR07,ERS5566326,ERP126269,r64_l8_OH15PR07,r64_l8_OH15PR07,OHPR,2015,291,3057405130,1311505264,"sra,fastq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1"
ERR5100724,WGS,PRJEB42417,SAMEA7819127,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-14,ERX4906444,SAMEA7819127,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:22Z,2021-01-14T13:54:26Z,public,Illumina HiSeq 3000,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7819127,r64_l8_OH15PR59,ERS5566331,ERP126269,r64_l8_OH15PR59,r64_l8_OH15PR59,OHPR,2015,293,2974708741,1281200143,"sra,fastq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public"
ERR5100725,WGS,PRJEB42417,SAMEA7819144,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-14,ERX4906445,SAMEA7819144,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:23Z,2021-01-14T13:54:27Z,public,Illumina HiSeq 3000,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7819144,r64_l8_OH16PR039,ERS5566348,ERP126269,r64_l8_OH16PR039,r64_l8_OH16PR039,OHPR,2016,257,1433830687,606560356,"sra,fastq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1"
ERR5100726,WGS,PRJEB42417,SAMEA7819126,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-14,ERX4906446,SAMEA7819126,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:22Z,2021-01-14T13:54:26Z,public,Illumina HiSeq 3000,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7819126,r64_l8_OH15PR49,ERS5566330,ERP126269,r64_l8_OH15PR49,r64_l8_OH15PR49,OHPR,2015,294,3411012391,1496018240,"sra,fastq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public"
ERR5100727,WGS,PRJEB42417,SAMEA7819155,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-14,ERX4906447,SAMEA7819155,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:23Z,2021-01-14T13:54:28Z,public,Illumina HiSeq 3000,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7819155,r71_l8_15INRCT29,ERS5566359,ERP126269,r71_l8_15INRCT29,r71_l8_15INRCT29,INRC,2015,287,4941464,2327882,"sra,fastq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1"
ERR5100728,WGS,PRJEB42417,SAMEA7819151,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-14,ERX4906448,SAMEA7819151,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:23Z,2021-01-14T13:54:28Z,public,Illumina HiSeq 3000,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7819151,r71_l8_14INRCTxx4,ERS5566355,ERP126269,r71_l8_14INRCTxx4,r71_l8_14INRCTxx4,INRC,2014,291,637698444,258589683,"sra,fastq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1"
ERR5100729,WGS,PRJEB42417,SAMEA7819147,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-14,ERX4906449,SAMEA7819147,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:23Z,2021-01-14T13:54:28Z,public,Illumina HiSeq 3000,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7819147,r64_l8_OH16PR047,ERS5566351,ERP126269,r64_l8_OH16PR047,r64_l8_OH16PR047,OHPR,2016,292,1481534654,644762056,"fastq,sra","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public"
ERR5100730,WGS,PRJEB42417,SAMEA7819138,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-14,ERX4906450,SAMEA7819138,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:23Z,2021-01-14T13:54:27Z,public,Illumina HiSeq 3000,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7819138,r64_l8_OH16PR019,ERS5566342,ERP126269,r64_l8_OH16PR019,r64_l8_OH16PR019,OHPR,2016,291,2832137158,1206287579,"fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US"
ERR5100731,WGS,PRJEB42417,SAMEA7819145,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-14,ERX4906451,SAMEA7819145,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:23Z,2021-01-14T13:54:27Z,public,Illumina HiSeq 3000,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7819145,r64_l8_OH16PR040,ERS5566349,ERP126269,r64_l8_OH16PR040,r64_l8_OH16PR040,OHPR,2016,279,1679522512,749966600,"fastq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1"
ERR5100732,WGS,PRJEB42417,SAMEA7819160,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-14,ERX4906452,SAMEA7819160,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:23Z,2021-01-14T13:54:28Z,public,Illumina HiSeq 3000,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7819160,r71_l8_15INRCT43,ERS5566364,ERP126269,r71_l8_15INRCT43,r71_l8_15INRCT43,INRC,2015,286,9642602,4459401,"fastq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1"
ERR5100733,WGS,PRJEB42417,SAMEA7819139,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-14,ERX4906453,SAMEA7819139,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:23Z,2021-01-14T13:54:27Z,public,Illumina HiSeq 3000,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7819139,r64_l8_OH16PR022,ERS5566343,ERP126269,r64_l8_OH16PR022,r64_l8_OH16PR022,OHPR,2016,292,3473126677,1497071026,"fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US"
ERR5100734,WGS,PRJEB42417,SAMEA7819132,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-14,ERX4906454,SAMEA7819132,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:22Z,2021-01-14T13:54:26Z,public,Illumina HiSeq 3000,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7819132,r64_l8_OH15PR76,ERS5566336,ERP126269,r64_l8_OH15PR76,r64_l8_OH15PR76,OHPR,2015,294,3663436187,1603292801,"sra,fastq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public"
ERR5100735,WGS,PRJEB42417,SAMEA7819163,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-14,ERX4906455,SAMEA7819163,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:23Z,2021-01-14T13:54:29Z,public,Illumina HiSeq 3000,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7819163,r71_l8_15INRCT51,ERS5566367,ERP126269,r71_l8_15INRCT51,r71_l8_15INRCT51,INRC,2015,288,5199916,2409691,"sra,fastq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public"
ERR5100736,WGS,PRJEB42417,SAMEA7819150,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-14,ERX4906456,SAMEA7819150,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:23Z,2021-01-14T13:54:28Z,public,Illumina HiSeq 3000,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7819150,r71_l8_14INRCTx12,ERS5566354,ERP126269,r71_l8_14INRCTx12,r71_l8_14INRCTx12,INRC,2014,293,1548454557,626200559,"fastq,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1"
ERR5100737,WGS,PRJEB42417,SAMEA7819140,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-14,ERX4906457,SAMEA7819140,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:23Z,2021-01-14T13:54:27Z,public,Illumina HiSeq 3000,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7819140,r64_l8_OH16PR024,ERS5566344,ERP126269,r64_l8_OH16PR024,r64_l8_OH16PR024,OHPR,2016,292,2919087469,1258737045,"sra,fastq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1"
