Run,AGE,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,dev_stage,Ecotype,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,Tissue
SRR1946313,not applicable,WGS,200,2737895000,PRJNA273563,SAMN03327157,Plant,1860126694,MPI-DB,public,"fastq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",not applicable,9738,SRX972996,Romania,Europe,Romania,Illumina HiSeq 2000,9738,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9738,SRP056687,leaf
SRR1946314,not applicable,WGS,200,3046806000,PRJNA273563,SAMN03327158,Plant,1954029040,MPI-DB,public,"sra,fastq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",not applicable,9739,SRX972997,Romania,Europe,Romania,Illumina HiSeq 2000,9739,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9739,SRP056687,leaf
SRR1946315,not applicable,WGS,200,2486227000,PRJNA273563,SAMN03327159,Plant,1602822416,MPI-DB,public,"fastq,sra","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",not applicable,9741,SRX972998,Romania,Europe,Romania,Illumina HiSeq 2000,9741,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9741,SRP056687,leaf
SRR1946316,not applicable,WGS,200,2145904400,PRJNA273563,SAMN03327160,Plant,1388728088,MPI-DB,public,"fastq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",not applicable,9743,SRX972999,Romania,Europe,Romania,Illumina HiSeq 2000,9743,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9743,SRP056687,leaf
SRR1946317,not applicable,WGS,200,1975002400,PRJNA273563,SAMN03327161,Plant,1259475395,MPI-DB,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,9744,SRX973000,Romania,Europe,Romania,Illumina HiSeq 2000,9744,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9744,SRP056687,leaf
SRR1946318,not applicable,WGS,200,2453761800,PRJNA273563,SAMN03327162,Plant,1564007347,MPI-DB,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,9745,SRX973001,Uzbekistan,Asia,Uzbekistan,Illumina HiSeq 2000,9745,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9745,SRP056687,leaf
SRR1946319,not applicable,WGS,200,2685514200,PRJNA273563,SAMN03327163,Plant,1851870632,MPI-DB,public,"fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",not applicable,9747,SRX973002,Serbia,Europe,Serbia,Illumina HiSeq 2000,9747,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9747,SRP056687,leaf
SRR1946320,not applicable,WGS,200,2096975400,PRJNA273563,SAMN03327164,Plant,1397548292,MPI-DB,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,9748,SRX973003,Serbia,Europe,Serbia,Illumina HiSeq 2000,9748,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9748,SRP056687,leaf
SRR1946321,not applicable,WGS,200,2220973800,PRJNA273563,SAMN03327165,Plant,1455192024,MPI-DB,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,9749,SRX973004,Serbia,Europe,Serbia,Illumina HiSeq 2000,9749,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9749,SRP056687,leaf
SRR1946322,not applicable,WGS,200,4303414200,PRJNA273563,SAMN03327166,Plant,2971388252,MPI-DB,public,"sra,fastq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",not applicable,9754,SRX973005,Serbia,Europe,Serbia,Illumina HiSeq 2000,9754,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9754,SRP056687,leaf
SRR1946323,not applicable,WGS,200,4530216600,PRJNA273563,SAMN03327167,Plant,3143083289,MPI-DB,public,"fastq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",not applicable,9755,SRX973006,Serbia,Europe,Serbia,Illumina HiSeq 2000,9755,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9755,SRP056687,leaf
SRR1946324,not applicable,WGS,200,3178485400,PRJNA273563,SAMN03327168,Plant,2190742998,MPI-DB,public,"fastq,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",not applicable,9756,SRX973007,Serbia,Europe,Serbia,Illumina HiSeq 2000,9756,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9756,SRP056687,leaf
SRR1946325,not applicable,WGS,200,2161377800,PRJNA273563,SAMN03327169,Plant,1407931151,MPI-DB,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,9757,SRX973008,Serbia,Europe,Serbia,Illumina HiSeq 2000,9757,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9757,SRP056687,leaf
SRR1946326,not applicable,WGS,202,1879377094,PRJNA273563,SAMN03327170,Plant,1228069028,MPI-DB,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,9758,SRX973009,China,Asia,China,Illumina HiSeq 2000,9758,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9758,SRP056687,leaf
SRR1946327,not applicable,WGS,202,1760556250,PRJNA273563,SAMN03327171,Plant,1155189184,MPI-DB,public,"sra,fastq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",not applicable,9759,SRX973010,Iran,Asia,Iran,Illumina HiSeq 2000,9759,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9759,SRP056687,leaf
SRR1946328,not applicable,WGS,202,2974718660,PRJNA273563,SAMN03327172,Plant,1988728927,MPI-DB,public,"fastq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",not applicable,9761,SRX973011,Lebanon,Asia,Lebanon,Illumina HiSeq 2000,9761,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9761,SRP056687,leaf
SRR1946329,not applicable,WGS,202,1579215800,PRJNA273563,SAMN03327173,Plant,1033680196,MPI-DB,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,9762,SRX973012,Italy,Europe,Italy,Illumina HiSeq 2000,9762,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9762,SRP056687,leaf
SRR1946330,not applicable,WGS,202,15646601446,PRJNA273563,SAMN03327174,Plant,11460982507,MPI-DB,public,"sra,fastq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",not applicable,9764,SRX973013,Lebanon,Asia,Lebanon,Illumina HiSeq 2000,9764,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9764,SRP056687,leaf
SRR1946331,not applicable,WGS,202,1785810896,PRJNA273563,SAMN03327175,Plant,1140585162,MPI-DB,public,"sra,fastq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",not applicable,9766,SRX973014,Kyrgyzstan,Asia,Kyrgyzstan,Illumina HiSeq 2000,9766,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9766,SRP056687,leaf
SRR1946332,not applicable,WGS,200,5363532800,PRJNA273563,SAMN03327176,Plant,3818149547,MPI-DB,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,9768,SRX973015,Germany,Europe,Germany,Illumina HiSeq 2000,9768,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9768,SRP056687,leaf
SRR1946333,not applicable,WGS,200,5567806400,PRJNA273563,SAMN03327177,Plant,3956739326,MPI-DB,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",not applicable,9769,SRX973016,Germany,Europe,Germany,Illumina HiSeq 2000,9769,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9769,SRP056687,leaf
SRR1946334,not applicable,WGS,200,4672677200,PRJNA273563,SAMN03327178,Plant,3321486584,MPI-DB,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,9770,SRX973017,Germany,Europe,Germany,Illumina HiSeq 2000,9770,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9770,SRP056687,leaf
SRR1946335,not applicable,WGS,200,4353775800,PRJNA273563,SAMN03327179,Plant,3093127428,MPI-DB,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,9771,SRX973018,Germany,Europe,Germany,Illumina HiSeq 2000,9771,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9771,SRP056687,leaf
SRR1946336,not applicable,WGS,200,5408664600,PRJNA273563,SAMN03327180,Plant,3839045898,MPI-DB,public,"fastq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",not applicable,9772,SRX973019,Germany,Europe,Germany,Illumina HiSeq 2000,9772,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9772,SRP056687,leaf
SRR1946337,not applicable,WGS,200,4862493800,PRJNA273563,SAMN03327181,Plant,3457842832,MPI-DB,public,"fastq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",not applicable,9774,SRX973020,Germany,Europe,Germany,Illumina HiSeq 2000,9774,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9774,SRP056687,leaf
SRR1946338,not applicable,WGS,200,5678677000,PRJNA273563,SAMN03327182,Plant,4021621732,MPI-DB,public,"sra,fastq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",not applicable,9775,SRX973021,Germany,Europe,Germany,Illumina HiSeq 2000,9775,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9775,SRP056687,leaf
SRR1946339,not applicable,WGS,200,6539218000,PRJNA273563,SAMN03327183,Plant,4640880725,MPI-DB,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,9776,SRX973022,Germany,Europe,Germany,Illumina HiSeq 2000,9776,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9776,SRP056687,leaf
SRR1946340,not applicable,WGS,200,5820199400,PRJNA273563,SAMN03327184,Plant,4148605179,MPI-DB,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,9777,SRX973023,Germany,Europe,Germany,Illumina HiSeq 2000,9777,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9777,SRP056687,leaf
SRR1946341,not applicable,WGS,200,4747911600,PRJNA273563,SAMN03327185,Plant,3155614795,MPI-DB,public,"sra,fastq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",not applicable,9778,SRX973024,Germany,Europe,Germany,Illumina HiSeq 2000,9778,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9778,SRP056687,leaf
SRR1946342,not applicable,WGS,200,4018921000,PRJNA273563,SAMN03327186,Plant,2681176585,MPI-DB,public,"fastq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",not applicable,9779,SRX973025,Germany,Europe,Germany,Illumina HiSeq 2000,9779,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9779,SRP056687,leaf
SRR1946343,not applicable,WGS,200,4376212800,PRJNA273563,SAMN03327187,Plant,2905088999,MPI-DB,public,"fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",not applicable,9780,SRX973026,Germany,Europe,Germany,Illumina HiSeq 2000,9780,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9780,SRP056687,leaf
SRR1946344,not applicable,WGS,200,3874473000,PRJNA273563,SAMN03327188,Plant,2592295443,MPI-DB,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,9781,SRX973027,Germany,Europe,Germany,Illumina HiSeq 2000,9781,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9781,SRP056687,leaf
SRR1946345,not applicable,WGS,200,4413708200,PRJNA273563,SAMN03327189,Plant,2938361185,MPI-DB,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,9782,SRX973028,Germany,Europe,Germany,Illumina HiSeq 2000,9782,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9782,SRP056687,leaf
SRR1946346,not applicable,WGS,200,4521734000,PRJNA273563,SAMN03327190,Plant,3003644381,MPI-DB,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,9783,SRX973029,Germany,Europe,Germany,Illumina HiSeq 2000,9783,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9783,SRP056687,leaf
SRR1946347,not applicable,WGS,200,4465458800,PRJNA273563,SAMN03327191,Plant,2973329271,MPI-DB,public,"fastq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",not applicable,9784,SRX973030,Germany,Europe,Germany,Illumina HiSeq 2000,9784,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9784,SRP056687,leaf
SRR1946348,not applicable,WGS,200,4693765000,PRJNA273563,SAMN03327192,Plant,3141010811,MPI-DB,public,"fastq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",not applicable,9785,SRX973031,Germany,Europe,Germany,Illumina HiSeq 2000,9785,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9785,SRP056687,leaf
SRR1946349,not applicable,WGS,200,4002202600,PRJNA273563,SAMN03327193,Plant,2664370783,MPI-DB,public,"fastq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,9786,SRX973032,Germany,Europe,Germany,Illumina HiSeq 2000,9786,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9786,SRP056687,leaf
SRR1946350,not applicable,WGS,200,3962720000,PRJNA273563,SAMN03327194,Plant,2636712618,MPI-DB,public,"sra,fastq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",not applicable,9787,SRX973033,Germany,Europe,Germany,Illumina HiSeq 2000,9787,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9787,SRP056687,leaf
SRR1946351,not applicable,WGS,200,4830297400,PRJNA273563,SAMN03327195,Plant,3378753832,MPI-DB,public,"sra,fastq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",not applicable,9788,SRX973034,Germany,Europe,Germany,Illumina HiSeq 2000,9788,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9788,SRP056687,leaf
SRR1946352,not applicable,WGS,200,8653696400,PRJNA273563,SAMN03327196,Plant,6054180944,MPI-DB,public,"fastq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",not applicable,9789,SRX973035,Germany,Europe,Germany,Illumina HiSeq 2000,9789,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9789,SRP056687,leaf
SRR1946353,not applicable,WGS,200,4523881000,PRJNA273563,SAMN03327197,Plant,3170319420,MPI-DB,public,"fastq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",not applicable,9790,SRX973036,Germany,Europe,Germany,Illumina HiSeq 2000,9790,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9790,SRP056687,leaf
SRR1946354,not applicable,WGS,200,4313414000,PRJNA273563,SAMN03327198,Plant,3007918725,MPI-DB,public,"fastq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",not applicable,9791,SRX973037,Germany,Europe,Germany,Illumina HiSeq 2000,9791,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9791,SRP056687,leaf
SRR1946355,not applicable,WGS,200,3873556400,PRJNA273563,SAMN03327199,Plant,2710644236,MPI-DB,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,9792,SRX973038,Germany,Europe,Germany,Illumina HiSeq 2000,9792,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9792,SRP056687,leaf
SRR1946356,not applicable,WGS,200,3181697200,PRJNA273563,SAMN03327200,Plant,2235948251,MPI-DB,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,9793,SRX973039,Germany,Europe,Germany,Illumina HiSeq 2000,9793,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9793,SRP056687,leaf
SRR1946357,not applicable,WGS,200,4396577400,PRJNA273563,SAMN03327201,Plant,3074406092,MPI-DB,public,"fastq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",not applicable,9794,SRX973040,Germany,Europe,Germany,Illumina HiSeq 2000,9794,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9794,SRP056687,leaf
SRR1946358,not applicable,WGS,200,4337170800,PRJNA273563,SAMN03327202,Plant,2902212599,MPI-DB,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,9795,SRX973041,Germany,Europe,Germany,Illumina HiSeq 2000,9795,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9795,SRP056687,leaf
SRR1946359,not applicable,WGS,200,8715446400,PRJNA273563,SAMN03327203,Plant,6070962039,MPI-DB,public,"fastq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,9796,SRX973042,Germany,Europe,Germany,Illumina HiSeq 2000,9796,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9796,SRP056687,leaf
SRR1946360,not applicable,WGS,200,4892897600,PRJNA273563,SAMN03327204,Plant,3423863695,MPI-DB,public,"sra,fastq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",not applicable,9797,SRX973043,Germany,Europe,Germany,Illumina HiSeq 2000,9797,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9797,SRP056687,leaf
SRR1946361,not applicable,WGS,200,5679920400,PRJNA273563,SAMN03327205,Plant,3956190240,MPI-DB,public,"fastq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",not applicable,9798,SRX973044,Germany,Europe,Germany,Illumina HiSeq 2000,9798,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9798,SRP056687,leaf
SRR1946362,not applicable,WGS,200,4114718800,PRJNA273563,SAMN03327206,Plant,2753318694,MPI-DB,public,"fastq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",not applicable,9799,SRX973045,Germany,Europe,Germany,Illumina HiSeq 2000,9799,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9799,SRP056687,leaf
SRR1946363,not applicable,WGS,200,4687017400,PRJNA273563,SAMN03327207,Plant,3138323469,MPI-DB,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,9800,SRX973046,Germany,Europe,Germany,Illumina HiSeq 2000,9800,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9800,SRP056687,leaf
SRR1946364,not applicable,WGS,200,3231537200,PRJNA273563,SAMN03327208,Plant,2180653594,MPI-DB,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,9801,SRX973047,Germany,Europe,Germany,Illumina HiSeq 2000,9801,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9801,SRP056687,leaf
SRR1946365,not applicable,WGS,200,4309507800,PRJNA273563,SAMN03327209,Plant,2890224686,MPI-DB,public,"sra,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",not applicable,9802,SRX973048,Germany,Europe,Germany,Illumina HiSeq 2000,9802,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9802,SRP056687,leaf
SRR1946366,not applicable,WGS,200,3784250000,PRJNA273563,SAMN03327210,Plant,2515077822,MPI-DB,public,"fastq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",not applicable,9803,SRX973049,Germany,Europe,Germany,Illumina HiSeq 2000,9803,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9803,SRP056687,leaf
SRR1946367,not applicable,WGS,200,4033392000,PRJNA273563,SAMN03327211,Plant,2700668593,MPI-DB,public,"sra,fastq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",not applicable,9804,SRX973050,Germany,Europe,Germany,Illumina HiSeq 2000,9804,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9804,SRP056687,leaf
SRR1946368,not applicable,WGS,200,3337286600,PRJNA273563,SAMN03327212,Plant,2251221668,MPI-DB,public,"sra,fastq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",not applicable,9805,SRX973051,Germany,Europe,Germany,Illumina HiSeq 2000,9805,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9805,SRP056687,leaf
SRR1946369,not applicable,WGS,200,4484044200,PRJNA273563,SAMN03327213,Plant,3008421239,MPI-DB,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,9806,SRX973052,Germany,Europe,Germany,Illumina HiSeq 2000,9806,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9806,SRP056687,leaf
SRR1946370,not applicable,WGS,200,4310306400,PRJNA273563,SAMN03327214,Plant,2868818064,MPI-DB,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,9807,SRX973053,Germany,Europe,Germany,Illumina HiSeq 2000,9807,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9807,SRP056687,leaf
SRR1946371,not applicable,WGS,200,4175084600,PRJNA273563,SAMN03327215,Plant,2790505777,MPI-DB,public,"fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",not applicable,9808,SRX973054,Germany,Europe,Germany,Illumina HiSeq 2000,9808,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9808,SRP056687,leaf
SRR1946372,not applicable,WGS,200,3307072600,PRJNA273563,SAMN03327216,Plant,2242789233,MPI-DB,public,"fastq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",not applicable,9809,SRX973055,Germany,Europe,Germany,Illumina HiSeq 2000,9809,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9809,SRP056687,leaf
SRR1946373,not applicable,WGS,200,1929560000,PRJNA273563,SAMN03327217,Plant,1230658354,MPI-DB,public,"sra,fastq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,9810,SRX973056,Germany,Europe,Germany,Illumina HiSeq 2000,9810,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9810,SRP056687,leaf
SRR1946374,not applicable,WGS,200,2042803600,PRJNA273563,SAMN03327218,Plant,1295676100,MPI-DB,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,9811,SRX973057,Germany,Europe,Germany,Illumina HiSeq 2000,9811,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9811,SRP056687,leaf
SRR1946375,not applicable,WGS,200,3412472000,PRJNA273563,SAMN03327219,Plant,2338385169,MPI-DB,public,"fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",not applicable,9812,SRX973058,Germany,Europe,Germany,Illumina HiSeq 2000,9812,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9812,SRP056687,leaf
SRR1946376,not applicable,WGS,200,2145650200,PRJNA273563,SAMN03327220,Plant,1406216041,MPI-DB,public,"sra,fastq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",not applicable,9813,SRX973059,Germany,Europe,Germany,Illumina HiSeq 2000,9813,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9813,SRP056687,leaf
SRR1946377,not applicable,WGS,200,2138744600,PRJNA273563,SAMN03327221,Plant,1370936310,MPI-DB,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,9814,SRX973060,Germany,Europe,Germany,Illumina HiSeq 2000,9814,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9814,SRP056687,leaf
SRR1946378,not applicable,WGS,200,3392574600,PRJNA273563,SAMN03327222,Plant,2147563556,MPI-DB,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,9815,SRX973061,Germany,Europe,Germany,Illumina HiSeq 2000,9815,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9815,SRP056687,leaf
